Cargo Type,Port ID,Port_Name,clean_port_name,Region,Reporting Year,State,Trade Type,Units,Port Ranking,Percent Change,Volume
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2017,Kentucky and Ohio,TOTAL,Short Tons,15,-0.868361290,"42,676,566"
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2018,Kentucky and Ohio,DOMESTIC,Short Tons,18,-9.706448733,"38,534,187"
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2018,Kentucky and Ohio,EXPORTS,Short Tons,18,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2018,Kentucky and Ohio,FOREIGN,Short Tons,18,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2018,Kentucky and Ohio,IMPORTS,Short Tons,18,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2018,Kentucky and Ohio,TOTAL,Short Tons,18,-9.706448733,"38,534,187"
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2019,Kentucky and Ohio,DOMESTIC,Short Tons,18,-5.122962631,"36,560,095"
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2019,Kentucky and Ohio,EXPORTS,Short Tons,18,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2019,Kentucky and Ohio,FOREIGN,Short Tons,18,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2019,Kentucky and Ohio,IMPORTS,Short Tons,18,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2019,Kentucky and Ohio,TOTAL,Short Tons,18,-5.122962631,"36,560,095"
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2020,Kentucky and Ohio,DOMESTIC,Short Tons,19,-5.699533877,"34,476,340"
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2020,Kentucky and Ohio,EXPORTS,Short Tons,19,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2020,Kentucky and Ohio,FOREIGN,Short Tons,19,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2020,Kentucky and Ohio,IMPORTS,Short Tons,19,0,0
TOTAL TONNAGE,2338,"Cincinnati-Northern KY, Ports of","Cincinnati-Northern KY, Ports of",Gulf Coast & Mississippi River,2020,Kentucky and Ohio,TOTAL,Short Tons,19,-5.699533877,"34,476,340"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2016,"Kentucky, Ohio, and West Virginia",DOMESTIC,Short Tons,17,-12.492595560,"37,401,755"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2016,"Kentucky, Ohio, and West Virginia",EXPORTS,Short Tons,17,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2016,"Kentucky, Ohio, and West Virginia",FOREIGN,Short Tons,17,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2016,"Kentucky, Ohio, and West Virginia",IMPORTS,Short Tons,17,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2016,"Kentucky, Ohio, and West Virginia",TOTAL,Short Tons,17,-12.492595560,"37,401,755"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2017,"Kentucky, Ohio, and West Virginia",DOMESTIC,Short Tons,20,-8.691164358,"34,151,107"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2017,"Kentucky, Ohio, and West Virginia",EXPORTS,Short Tons,20,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2017,"Kentucky, Ohio, and West Virginia",FOREIGN,Short Tons,20,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2017,"Kentucky, Ohio, and West Virginia",IMPORTS,Short Tons,20,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2017,"Kentucky, Ohio, and West Virginia",TOTAL,Short Tons,20,-8.691164358,"34,151,107"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2018,"Kentucky, Ohio, and West Virginia",DOMESTIC,Short Tons,21,0.275935418,"34,245,342"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2018,"Kentucky, Ohio, and West Virginia",EXPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2018,"Kentucky, Ohio, and West Virginia",FOREIGN,Short Tons,21,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2018,"Kentucky, Ohio, and West Virginia",IMPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2018,"Kentucky, Ohio, and West Virginia",TOTAL,Short Tons,21,0.275935418,"34,245,342"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2019,"Kentucky, Ohio, and West Virginia",DOMESTIC,Short Tons,17,7.415139846,"36,784,682"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2019,"Kentucky, Ohio, and West Virginia",EXPORTS,Short Tons,17,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2019,"Kentucky, Ohio, and West Virginia",FOREIGN,Short Tons,17,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2019,"Kentucky, Ohio, and West Virginia",IMPORTS,Short Tons,17,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2019,"Kentucky, Ohio, and West Virginia",TOTAL,Short Tons,17,7.415139846,"36,784,682"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2020,"Kentucky, Ohio, and West Virginia",DOMESTIC,Short Tons,22,-19.260802635,"29,699,657"
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2020,"Kentucky, Ohio, and West Virginia",EXPORTS,Short Tons,22,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2020,"Kentucky, Ohio, and West Virginia",FOREIGN,Short Tons,22,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2020,"Kentucky, Ohio, and West Virginia",IMPORTS,Short Tons,22,0,0
TOTAL TONNAGE,2348,"Huntington-Tristate, KY, OH, WV","Huntington-Tristate, KY, OH, WV",Gulf Coast & Mississippi River,2020,"Kentucky, Ohio, and West Virginia",TOTAL,Short Tons,22,-19.260802635,"29,699,657"
TOTAL TONNAGE,2351,"New Bourbon Port, MO","New Bourbon Port, MO",Gulf Coast and Mississippi,2020,Missouri,DOMESTIC,Short Tons,40,0,"15,506,754"
TOTAL TONNAGE,2351,"New Bourbon Port, MO","New Bourbon Port, MO",Gulf Coast and Mississippi,2020,Missouri,EXPORTS,Short Tons,40,0,0
TOTAL TONNAGE,2351,"New Bourbon Port, MO","New Bourbon Port, MO",Gulf Coast and Mississippi,2020,Missouri,FOREIGN,Short Tons,40,0,0
TOTAL TONNAGE,2351,"New Bourbon Port, MO","New Bourbon Port, MO",Gulf Coast and Mississippi,2020,Missouri,IMPORTS,Short Tons,40,0,0
TOTAL TONNAGE,2351,"New Bourbon Port, MO","New Bourbon Port, MO",Gulf Coast and Mississippi,2020,Missouri,TOTAL,Short Tons,40,0,"15,506,754"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2016,Pennsylvania,DOMESTIC,Short Tons,31,-14.794951196,"22,467,462"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2016,Pennsylvania,EXPORTS,Short Tons,31,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2016,Pennsylvania,FOREIGN,Short Tons,31,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2016,Pennsylvania,IMPORTS,Short Tons,31,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2016,Pennsylvania,TOTAL,Short Tons,31,-14.794951196,"22,467,462"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2017,Pennsylvania,DOMESTIC,Short Tons,27,15.823206911,"26,022,535"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2017,Pennsylvania,EXPORTS,Short Tons,27,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2017,Pennsylvania,FOREIGN,Short Tons,27,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2017,Pennsylvania,IMPORTS,Short Tons,27,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2017,Pennsylvania,TOTAL,Short Tons,27,15.823206911,"26,022,535"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2018,Pennsylvania,DOMESTIC,Short Tons,33,-17.121775415,"21,567,015"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2018,Pennsylvania,EXPORTS,Short Tons,33,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2018,Pennsylvania,FOREIGN,Short Tons,33,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2018,Pennsylvania,IMPORTS,Short Tons,33,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2018,Pennsylvania,TOTAL,Short Tons,33,-17.121775415,"21,567,015"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2019,Pennsylvania,DOMESTIC,Short Tons,30,0.975471107,"21,777,395"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2019,Pennsylvania,EXPORTS,Short Tons,30,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2019,Pennsylvania,FOREIGN,Short Tons,30,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2019,Pennsylvania,IMPORTS,Short Tons,30,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2019,Pennsylvania,TOTAL,Short Tons,30,0.975471107,"21,777,395"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2020,Pennsylvania,DOMESTIC,Short Tons,39,-28.659736392,"15,536,051"
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2020,Pennsylvania,EXPORTS,Short Tons,39,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2020,Pennsylvania,FOREIGN,Short Tons,39,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2020,Pennsylvania,IMPORTS,Short Tons,39,0,0
TOTAL TONNAGE,2358,"Pittsburgh, PA Port of","Pittsburgh, PA Port of",Gulf Coast & Mississippi River,2020,Pennsylvania,TOTAL,Short Tons,39,-28.659736392,"15,536,051"
TOTAL TONNAGE,2366,"Mid-Ohio Valley Port, OH and WV","Mid-Ohio Valley Port, OH and WV",Gulf Coast and Mississippi,2020,Ohio and West Virginia,DOMESTIC,Short Tons,17,0,"35,939,474"
TOTAL TONNAGE,2366,"Mid-Ohio Valley Port, OH and WV","Mid-Ohio Valley Port, OH and WV",Gulf Coast and Mississippi,2020,Ohio and West Virginia,EXPORTS,Short Tons,17,0,0
TOTAL TONNAGE,2366,"Mid-Ohio Valley Port, OH and WV","Mid-Ohio Valley Port, OH and WV",Gulf Coast and Mississippi,2020,Ohio and West Virginia,FOREIGN,Short Tons,17,0,0
TOTAL TONNAGE,2366,"Mid-Ohio Valley Port, OH and WV","Mid-Ohio Valley Port, OH and WV",Gulf Coast and Mississippi,2020,Ohio and West Virginia,IMPORTS,Short Tons,17,0,0
TOTAL TONNAGE,2366,"Mid-Ohio Valley Port, OH and WV","Mid-Ohio Valley Port, OH and WV",Gulf Coast and Mississippi,2020,Ohio and West Virginia,TOTAL,Short Tons,17,0,"35,939,474"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2016,Illinois and Missouri,DOMESTIC,Short Tons,21,-8.047932933,"32,150,906"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2016,Illinois and Missouri,EXPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2016,Illinois and Missouri,FOREIGN,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2016,Illinois and Missouri,IMPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2016,Illinois and Missouri,TOTAL,Short Tons,21,-8.047932933,"32,150,906"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2017,Illinois and Missouri,DOMESTIC,Short Tons,22,2.852722097,"33,068,082"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2017,Illinois and Missouri,EXPORTS,Short Tons,22,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2017,Illinois and Missouri,FOREIGN,Short Tons,22,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2017,Illinois and Missouri,IMPORTS,Short Tons,22,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2017,Illinois and Missouri,TOTAL,Short Tons,22,2.852722097,"33,068,082"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2018,Illinois and Missouri,DOMESTIC,Short Tons,19,13.180770509,"37,426,710"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2018,Illinois and Missouri,EXPORTS,Short Tons,19,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2018,Illinois and Missouri,FOREIGN,Short Tons,19,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2018,Illinois and Missouri,IMPORTS,Short Tons,19,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2018,Illinois and Missouri,TOTAL,Short Tons,19,13.180770509,"37,426,710"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2019,Illinois and Missouri,DOMESTIC,Short Tons,21,-16.502655456,"31,250,309"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2019,Illinois and Missouri,EXPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2019,Illinois and Missouri,FOREIGN,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2019,Illinois and Missouri,IMPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2019,Illinois and Missouri,TOTAL,Short Tons,21,-16.502655456,"31,250,309"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2020,Illinois and Missouri,DOMESTIC,Short Tons,21,-2.440017473,"30,487,796"
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2020,Illinois and Missouri,EXPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2020,Illinois and Missouri,FOREIGN,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2020,Illinois and Missouri,IMPORTS,Short Tons,21,0,0
TOTAL TONNAGE,2367,"St. Louis, MO and IL","St. Louis, MO and IL",Gulf Coast & Mississippi River,2020,Illinois and Missouri,TOTAL,Short Tons,21,-2.440017473,"30,487,796"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2016,Texas,DOMESTIC,Short Tons,5,2.637680487,"36,269,149"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2016,Texas,EXPORTS,Short Tons,5,-2.069861376,"19,077,974"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2016,Texas,FOREIGN,Short Tons,5,-6.895036840,"48,258,914"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2016,Texas,IMPORTS,Short Tons,5,-9.800619734,"29,180,940"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2016,Texas,TOTAL,Short Tons,5,-3.030647916,"84,528,063"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2017,Texas,DOMESTIC,Short Tons,5,-1.449300616,"35,743,500"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2017,Texas,EXPORTS,Short Tons,5,37.118039892,"26,159,344"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2017,Texas,FOREIGN,Short Tons,5,11.261985713,"53,693,826"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2017,Texas,IMPORTS,Short Tons,5,-5.642237707,"27,534,482"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2017,Texas,TOTAL,Short Tons,5,5.807849873,"89,437,326"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2018,Texas,DOMESTIC,Short Tons,4,7.425333277,"38,397,574"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2018,Texas,EXPORTS,Short Tons,4,30.848908138,"34,229,216"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2018,Texas,FOREIGN,Short Tons,4,15.601154963,"62,070,683"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2018,Texas,IMPORTS,Short Tons,4,1.114911114,"27,841,467"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2018,Texas,TOTAL,Short Tons,4,12.333699467,"100,468,257"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2019,Texas,DOMESTIC,Short Tons,5,-3.866530734,"36,912,920"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2019,Texas,EXPORTS,Short Tons,5,39.286234309,"47,676,586"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2019,Texas,FOREIGN,Short Tons,5,3.393225108,"64,176,881"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2019,Texas,IMPORTS,Short Tons,5,-40.734821912,"16,500,295"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2019,Texas,TOTAL,Short Tons,5,0.618647141,"101,089,801"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2020,Texas,DOMESTIC,Short Tons,8,-32.853426388,"24,785,761"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2020,Texas,EXPORTS,Short Tons,8,-37.892648186,"29,610,665"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2020,Texas,FOREIGN,Short Tons,8,-28.663368667,"45,781,625"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2020,Texas,IMPORTS,Short Tons,8,-1.995934012,"16,170,960"
TOTAL TONNAGE,2393,"Beaumont, TX","Beaumont, TX",Gulf Coast & Mississippi River,2020,Texas,TOTAL,Short Tons,8,-30.193367380,"70,567,386"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2016,Texas,DOMESTIC,Short Tons,33,-10.519833264,"4,835,510"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2016,Texas,EXPORTS,Short Tons,33,24.210327793,"4,570,714"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2016,Texas,FOREIGN,Short Tons,33,-5.903071976,"14,800,439"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2016,Texas,IMPORTS,Short Tons,33,-15.099753003,"10,229,725"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2016,Texas,TOTAL,Short Tons,33,-7.083645898,"19,635,949"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2017,Texas,DOMESTIC,Short Tons,31,6.074747028,"5,129,255"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2017,Texas,EXPORTS,Short Tons,31,122.815603864,"10,184,264"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2017,Texas,FOREIGN,Short Tons,31,30.774120957,"19,355,144"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2017,Texas,IMPORTS,Short Tons,31,-10.350669251,"9,170,880"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2017,Texas,TOTAL,Short Tons,31,24.691701939,"24,484,399"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2018,Texas,DOMESTIC,Short Tons,28,-11.345994691,"4,547,290"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2018,Texas,EXPORTS,Short Tons,28,26.611103169,"12,894,409"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2018,Texas,FOREIGN,Short Tons,28,7.975368202,"20,898,788"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2018,Texas,IMPORTS,Short Tons,28,-12.719619055,"8,004,379"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2018,Texas,TOTAL,Short Tons,28,3.927721485,"25,446,078"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2019,Texas,DOMESTIC,Short Tons,23,-14.832856493,"3,872,797"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2019,Texas,EXPORTS,Short Tons,23,46.431077221,"18,881,422"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2019,Texas,FOREIGN,Short Tons,23,24.273326281,"25,971,619"
TOTAL TONNAGE,2408,"Port Freeport, TX","Port Freeport, TX",Gulf Coast & Mississippi River,2019,Texas,IMPORTS,Short Tons,23,-11.421023417,"7,090,197"
